state,county,program_type,plan_name,parent_org,geographic_region,medicaid_enrollment,dual_enrollment,total_enrollment,source_url,source_year,notes
WI,Green Lake,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55047,,,975,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Iowa,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55049,,,1206,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Iron,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55051,,,314,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Jackson,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55053,,,1058,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Jefferson,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55055,,,4340,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Juneau,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55057,,,1338,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Kenosha,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55059,,,8493,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Kewaunee,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55061,,,1044,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,La Crosse,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55063,,,6093,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Lafayette,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55065,,,871,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Langlade,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55067,,,983,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Lincoln,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55069,,,1432,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Manitowoc,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55071,,,4102,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Marathon,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55073,,,7000,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Marinette,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55075,,,2131,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Marquette,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55077,,,792,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Menominee,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55078,,,216,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Milwaukee,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55079,,,46540,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Monroe,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55081,,,2334,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Oconto,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55083,,,2015,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Oneida,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55085,,,1921,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Outagamie,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55087,,,9833,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Ozaukee,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55089,,,4729,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Pepin,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55091,,,380,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Pierce,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55093,,,2183,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Polk,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55095,,,2307,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Portage,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55097,,,3626,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Price,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55099,,,709,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Racine,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55101,,,9998,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Richland,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55103,,,862,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Rock,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55105,,,8327,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Rusk,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55107,,,713,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,St. Croix,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55109,,,4930,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Sauk,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55111,,,3346,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Sawyer,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55113,,,948,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Shawano,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55115,,,2078,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Sheboygan,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55117,,,5955,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Taylor,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55119,,,1015,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Trempealeau,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55121,,,1550,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Vernon,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55123,,,1578,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Vilas,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55125,,,1205,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Walworth,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55127,,,5336,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Washburn,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55129,,,855,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Washington,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55131,,,6982,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Waukesha,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55133,,,20988,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Waupaca,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55135,,,2575,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Waushara,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55137,,,1262,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Winnebago,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55139,,,8722,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Wood,Medicaid MCO (estimated),UnitedHealthcare Community Plan WI,UnitedHealth Group,FIPS 55141,,,3721,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (300,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Adams,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55001,,,716,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Ashland,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55003,,,543,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Barron,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55005,,,1571,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Bayfield,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55007,,,565,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Brown,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55009,,,9190,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Buffalo,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55011,,,452,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Burnett,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55013,,,577,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Calumet,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55015,,,1798,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Chippewa,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55017,,,2259,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Clark,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55019,,,1168,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Columbia,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55021,,,1950,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Crawford,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55023,,,537,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Dane,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55025,,,19740,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Dodge,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55027,,,2974,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Door,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55029,,,1024,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Douglas,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55031,,,1486,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Dunn,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55033,,,1548,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Eau Claire,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55035,,,3651,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Florence,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55037,,,157,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Fond du Lac,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55039,,,3498,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Forest,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55041,,,319,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Grant,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55043,,,1756,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Green,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55045,,,1248,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Green Lake,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55047,,,650,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Iowa,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55049,,,804,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Iron,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55051,,,209,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Jackson,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55053,,,705,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Jefferson,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55055,,,2894,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Juneau,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55057,,,892,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Kenosha,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55059,,,5662,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Kewaunee,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55061,,,696,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,La Crosse,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55063,,,4062,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Lafayette,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55065,,,581,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Langlade,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55067,,,655,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Lincoln,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55069,,,955,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Manitowoc,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55071,,,2735,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Marathon,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55073,,,4667,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Marinette,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55075,,,1421,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Marquette,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55077,,,528,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Menominee,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55078,,,144,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Milwaukee,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55079,,,31026,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Monroe,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55081,,,1556,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Oconto,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55083,,,1343,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Oneida,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55085,,,1281,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Outagamie,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55087,,,6556,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Ozaukee,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55089,,,3152,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Pepin,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55091,,,253,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Pierce,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55093,,,1455,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Polk,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55095,,,1538,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Portage,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55097,,,2417,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Price,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55099,,,473,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Racine,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55101,,,6665,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Richland,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55103,,,575,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Rock,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55105,,,5551,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Rusk,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55107,,,475,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,St. Croix,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55109,,,3287,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Sauk,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55111,,,2231,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Sawyer,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55113,,,632,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Shawano,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55115,,,1386,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Sheboygan,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55117,,,3970,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
WI,Taylor,Medicaid MCO (estimated),Molina Healthcare of Wisconsin,Molina Healthcare,FIPS 55119,,,677,,2024 (rough estimate),"[ESTIMATED — rough WI statewide CMO total (200,000) distributed by 2024 county population. NOT a verified figure. Rough estimate]"
