state,county,program_type,plan_name,parent_org,geographic_region,medicaid_enrollment,dual_enrollment,total_enrollment,source_url,source_year,notes
GA,Lincoln,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13181,,,66,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Lincoln,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13181,,,50,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Long,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13183,,,461,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Long,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13183,,,418,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Long,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13183,,,223,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Long,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13183,,,103,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Lowndes,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13185,,,9693,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Lowndes,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13185,,,621,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Lowndes,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 13185,,,598,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
GA,Lowndes,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13185,,,268,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Lumpkin,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13187,,,1470,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Lumpkin,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13187,,,675,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Lumpkin,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13187,,,548,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,McDuffie,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13189,,,1664,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,McDuffie,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13189,,,205,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,McDuffie,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 13189,,,189,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
GA,McDuffie,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13189,,,158,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,McIntosh,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13191,,,632,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,McIntosh,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13191,,,477,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,McIntosh,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13191,,,226,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,McIntosh,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 13191,,,217,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
GA,Macon,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13193,,,1477,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Madison,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13195,,,1503,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Madison,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13195,,,600,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Madison,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13195,,,196,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Madison,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13195,,,157,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Madison,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13195,,,87,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Marion,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13197,,,805,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Marion,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 13197,,,88,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Health Plan of Georgia]
GA,Meriwether,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13199,,,2186,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Meriwether,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 13199,,,327,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Health Plan of Georgia]
GA,Miller,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13201,,,582,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Mitchell,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13205,,,1900,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Mitchell,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13205,,,347,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Monroe,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13207,,,1834,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Monroe,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13207,,,383,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Monroe,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 13207,,,82,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
GA,Monroe,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13207,,,53,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Montgomery,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13209,,,549,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Montgomery,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13209,,,296,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Morgan,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13211,,,998,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Morgan,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13211,,,557,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Morgan,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13211,,,217,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Morgan,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13211,,,56,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Morgan,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13211,,,52,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Murray,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13213,,,2884,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Murray,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13213,,,937,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Murray,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13213,,,299,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Muscogee,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13215,,,17581,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Muscogee,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 13215,,,3059,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Health Plan of Georgia]
GA,Muscogee,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13215,,,630,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Muscogee,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 13215,,,625,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
GA,Muscogee,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13215,,,173,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Newton,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13217,,,9442,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Newton,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13217,,,2104,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Newton,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13217,,,876,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Newton,Marketplace QHP,Kaiser Foundation Health Plan (Marketplace),Kaiser Foundation Health Plan,FIPS 13217,,,592,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Kaiser Permanente]
GA,Newton,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 13217,,,578,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
GA,Newton,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13217,,,258,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Oconee,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13219,,,1045,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Oconee,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13219,,,762,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Oconee,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13219,,,589,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Oconee,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13219,,,155,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Oconee,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13219,,,137,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Oglethorpe,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13221,,,768,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Oglethorpe,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13221,,,279,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Oglethorpe,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13221,,,151,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Oglethorpe,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13221,,,55,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Paulding,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 13223,,,7058,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Health Plan of Georgia]
GA,Paulding,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13223,,,4653,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Paulding,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13223,,,1079,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Paulding,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 13223,,,704,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
GA,Paulding,Marketplace QHP,Kaiser Foundation Health Plan (Marketplace),Kaiser Foundation Health Plan,FIPS 13223,,,575,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Kaiser Permanente]
GA,Paulding,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13223,,,500,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Paulding,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13223,,,98,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Peach,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13225,,,2786,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Peach,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13225,,,216,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Pickens,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13227,,,2382,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Pickens,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13227,,,354,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Pickens,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13227,,,211,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Pickens,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13227,,,157,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Pickens,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 13227,,,61,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
GA,Pierce,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13229,,,744,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Pierce,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13229,,,435,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Pierce,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13229,,,383,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Pierce,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 13229,,,147,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
GA,Pike,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 13231,,,430,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Health Plan of Georgia]
GA,Pike,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13231,,,352,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Pike,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13231,,,141,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Pike,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13231,,,102,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Pike,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 13231,,,57,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
GA,Polk,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 13233,,,1529,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Health Plan of Georgia]
GA,Polk,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13233,,,1190,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Polk,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13233,,,901,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Polk,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13233,,,154,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Pulaski,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13235,,,1025,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Pulaski,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13235,,,81,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Putnam,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13237,,,1939,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Putnam,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13237,,,147,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Putnam,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13237,,,127,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Quitman,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13239,,,209,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Rabun,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13241,,,1127,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
